precipitation_lag_30,runoff_lag_30,precipitation_lag_29,runoff_lag_29,precipitation_lag_28,runoff_lag_28,precipitation_lag_27,runoff_lag_27,precipitation_lag_26,runoff_lag_26,precipitation_lag_25,runoff_lag_25,precipitation_lag_24,runoff_lag_24,precipitation_lag_23,runoff_lag_23,precipitation_lag_22,runoff_lag_22,precipitation_lag_21,runoff_lag_21,precipitation_lag_20,runoff_lag_20,precipitation_lag_19,runoff_lag_19,precipitation_lag_18,runoff_lag_18,precipitation_lag_17,runoff_lag_17,precipitation_lag_16,runoff_lag_16,precipitation_lag_15,runoff_lag_15,precipitation_lag_14,runoff_lag_14,precipitation_lag_13,runoff_lag_13,precipitation_lag_12,runoff_lag_12,precipitation_lag_11,runoff_lag_11,precipitation_lag_10,runoff_lag_10,precipitation_lag_9,runoff_lag_9,precipitation_lag_8,runoff_lag_8,precipitation_lag_7,runoff_lag_7,precipitation_lag_6,runoff_lag_6,precipitation_lag_5,runoff_lag_5,precipitation_lag_4,runoff_lag_4,precipitation_lag_3,runoff_lag_3,precipitation_lag_2,runoff_lag_2,precipitation_lag_1,runoff_lag_1
0.23267411865864143,0.052785068533100034,0.0,0.05242053076698746,0.0,0.04738990959463401,0.0,0.04345290172061826,0.0,0.04330708661417323,0.15494411006018916,0.04308836395450569,0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485
0.0,0.05242053076698746,0.0,0.04738990959463401,0.0,0.04345290172061826,0.0,0.04330708661417323,0.15494411006018916,0.04308836395450569,0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297
0.0,0.04738990959463401,0.0,0.04345290172061826,0.0,0.04330708661417323,0.15494411006018916,0.04308836395450569,0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918
0.0,0.04345290172061826,0.0,0.04330708661417323,0.15494411006018916,0.04308836395450569,0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035
0.0,0.04330708661417323,0.15494411006018916,0.04308836395450569,0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837
0.15494411006018916,0.04308836395450569,0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776
0.14789337919174547,0.04199475065616798,0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521
0.0,0.041265675123942844,0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695
0.0,0.0405365995917177,0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264
0.0,0.03980752405949257,0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067
0.07824591573516766,0.039078448527267426,0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554
0.09028374892519346,0.03834937299504229,0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554,0.0,0.0263196267133275
0.0,0.03762029746281715,0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554,0.0,0.0263196267133275,0.0,0.02610090405365996
0.04213241616509029,0.03652668416447944,0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554,0.0,0.0263196267133275,0.0,0.02610090405365996,0.0,0.026027996500437446
0.12192605331040413,0.03616214639836687,0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554,0.0,0.0263196267133275,0.0,0.02610090405365996,0.0,0.026027996500437446,0.07927773000859846,0.028871391076115485
0.19828030954428202,0.035797608632254306,0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554,0.0,0.0263196267133275,0.0,0.02610090405365996,0.0,0.026027996500437446,0.07927773000859846,0.028871391076115485,0.00017196904557179707,0.026684164479440067
0.056921754084264836,0.035068533100029164,0.03920894239036973,0.03433945756780402,0.0,0.033974919801691456,0.0,0.03324584426946632,0.1112639724849527,0.03288130650335375,0.16079105760963025,0.03251676873724118,0.01840068787618229,0.03215223097112861,0.0,0.03178769320501604,0.0,0.031058617672790903,0.0,0.03032954214056576,0.0,0.030256634587343248,0.003783319002579536,0.029965004374453194,0.0,0.029600466608340627,0.0,0.028871391076115485,0.0,0.02879848352289297,0.11263972484952708,0.028506853310002918,0.07291487532244197,0.02814231554389035,0.006190885640584695,0.028069407990667837,0.4701633705932932,0.027777777777777776,0.3196904557179708,0.02741324001166521,0.06345657781599312,0.027340332458442695,0.023215821152192607,0.02704870224555264,0.0,0.026684164479440067,0.0,0.026611256926217554,0.0,0.0263196267133275,0.0,0.02610090405365996,0.0,0.026027996500437446,0.07927773000859846,0.028871391076115485,0.00017196904557179707,0.026684164479440067,0.0,0.0263196267133275
